"DateTime"	"wqx.id"	"Depth"	"temp"	"buoy"	"year4"	"month"	"daynum"	"flag_wtemp"
2009-07-29	NA	14	13.751	TRUE	2009	7	210	"N"
2009-07-29	NA	15	13.403	TRUE	2009	7	210	"N"
2009-07-29	NA	16	13.108	TRUE	2009	7	210	"N"
2009-07-29	NA	17	12.786	TRUE	2009	7	210	"N"
2009-07-29	NA	18	12.64	TRUE	2009	7	210	"N"
2009-07-29	NA	19	12.451	TRUE	2009	7	210	"N"
2009-07-29	NA	20	12.141	TRUE	2009	7	210	"N"
2009-07-30	NA	0	21.993	TRUE	2009	7	211	"N"
2009-07-30	NA	0.5	21.876	TRUE	2009	7	211	"N"
2009-07-30	NA	1	21.84	TRUE	2009	7	211	"N"
2009-07-30	NA	1.5	21.961	TRUE	2009	7	211	"N"
2009-07-30	NA	2	22.025	TRUE	2009	7	211	"N"
2009-07-30	NA	3	21.824	TRUE	2009	7	211	"N"
2009-07-30	NA	4	21.555	TRUE	2009	7	211	"N"
2009-07-30	NA	5	22.056	TRUE	2009	7	211	"N"
2009-07-30	NA	6	21.895	TRUE	2009	7	211	"N"
2009-07-30	NA	7	21.579	TRUE	2009	7	211	"N"
2009-07-30	NA	8	21.24	TRUE	2009	7	211	"N"
2009-07-30	NA	9	19.755	TRUE	2009	7	211	"N"
2009-07-30	NA	10	18.612	TRUE	2009	7	211	"N"
2009-07-30	NA	11	16.856	TRUE	2009	7	211	"N"
2009-07-30	NA	12	15.298	TRUE	2009	7	211	"N"
2009-07-30	NA	13	14.221	TRUE	2009	7	211	"N"
2009-07-30	NA	14	13.871	TRUE	2009	7	211	"N"
2009-07-30	NA	15	13.559	TRUE	2009	7	211	"N"
2009-07-30	NA	16	13.141	TRUE	2009	7	211	"N"
2009-07-30	NA	17	12.766	TRUE	2009	7	211	"N"
2009-07-30	NA	18	12.596	TRUE	2009	7	211	"N"
2009-07-30	NA	19	12.39	TRUE	2009	7	211	"N"
2009-07-30	NA	20	12.097	TRUE	2009	7	211	"N"
2009-08-01	NA	0	21.629	TRUE	2009	8	213	"N"
2009-08-01	NA	0.5	21.525	TRUE	2009	8	213	"N"
2009-08-01	NA	1	21.503	TRUE	2009	8	213	"N"
2009-08-01	NA	1.5	21.646	TRUE	2009	8	213	"N"
2009-08-01	NA	2	21.728	TRUE	2009	8	213	"N"
2009-08-01	NA	3	21.551	TRUE	2009	8	213	"N"
2009-08-01	NA	4	21.327	TRUE	2009	8	213	"N"
2009-08-01	NA	5	21.901	TRUE	2009	8	213	"N"
2009-08-01	NA	6	21.819	TRUE	2009	8	213	"N"
2009-08-01	NA	7	21.556	TRUE	2009	8	213	"N"
2009-08-01	NA	8	21.657	TRUE	2009	8	213	"N"
2009-08-01	NA	9	21.494	TRUE	2009	8	213	"N"
2009-08-01	NA	10	20.373	TRUE	2009	8	213	"N"
2009-08-01	NA	11	18.118	TRUE	2009	8	213	"N"
2009-08-01	NA	12	16.065	TRUE	2009	8	213	"N"
2009-08-01	NA	13	14.574	TRUE	2009	8	213	"N"
2009-08-01	NA	14	13.728	TRUE	2009	8	213	"N"
2009-08-01	NA	15	13.344	TRUE	2009	8	213	"N"
2009-08-01	NA	16	13.051	TRUE	2009	8	213	"N"
2009-08-01	NA	17	12.735	TRUE	2009	8	213	"N"
2009-08-01	NA	18	12.572	TRUE	2009	8	213	"N"
2009-08-01	NA	19	12.339	TRUE	2009	8	213	"N"
2009-08-01	NA	20	12.076	TRUE	2009	8	213	"N"
2009-08-02	NA	0	21.646	TRUE	2009	8	214	"N"
2009-08-02	NA	0.5	21.531	TRUE	2009	8	214	"N"
2009-08-02	NA	1	21.499	TRUE	2009	8	214	"N"
2009-08-02	NA	1.5	21.622	TRUE	2009	8	214	"N"
2009-08-02	NA	2	21.687	TRUE	2009	8	214	"N"
2009-08-02	NA	3	21.478	TRUE	2009	8	214	"N"
2009-08-02	NA	4	21.208	TRUE	2009	8	214	"N"
2009-08-02	NA	5	21.757	TRUE	2009	8	214	"N"
2009-08-02	NA	6	21.64	TRUE	2009	8	214	"N"
2009-08-02	NA	7	21.341	TRUE	2009	8	214	"N"
2009-08-02	NA	8	21.425	TRUE	2009	8	214	"N"
2009-08-02	NA	9	21.335	TRUE	2009	8	214	"N"
2009-08-02	NA	10	20.214	TRUE	2009	8	214	"N"
2009-08-02	NA	11	17.428	TRUE	2009	8	214	"N"
2009-08-02	NA	12	15.295	TRUE	2009	8	214	"N"
2009-08-02	NA	13	14.262	TRUE	2009	8	214	"N"
2009-08-02	NA	14	13.804	TRUE	2009	8	214	"N"
2009-08-02	NA	15	13.436	TRUE	2009	8	214	"N"
2009-08-02	NA	16	13.123	TRUE	2009	8	214	"N"
2009-08-02	NA	17	12.845	TRUE	2009	8	214	"N"
2009-08-02	NA	18	12.754	TRUE	2009	8	214	"N"
2009-08-02	NA	19	12.507	TRUE	2009	8	214	"N"
2009-08-02	NA	20	12.162	TRUE	2009	8	214	"N"
2009-08-03	NA	0	21.718	TRUE	2009	8	215	"N"
2009-08-03	NA	0.5	21.607	TRUE	2009	8	215	"N"
2009-08-03	NA	1	21.578	TRUE	2009	8	215	"N"
2009-08-03	NA	1.5	21.692	TRUE	2009	8	215	"N"
2009-08-03	NA	2	21.737	TRUE	2009	8	215	"N"
2009-08-03	NA	3	21.528	TRUE	2009	8	215	"N"
2009-08-03	NA	4	21.28	TRUE	2009	8	215	"N"
2009-08-03	NA	5	21.837	TRUE	2009	8	215	"N"
2009-08-03	NA	6	21.73	TRUE	2009	8	215	"N"
2009-08-03	NA	7	21.453	TRUE	2009	8	215	"N"
2009-08-03	NA	8	21.557	TRUE	2009	8	215	"N"
2009-08-03	NA	9	21.412	TRUE	2009	8	215	"N"
2009-08-03	NA	10	20.241	TRUE	2009	8	215	"N"
2009-08-03	NA	11	17.768	TRUE	2009	8	215	"N"
2009-08-03	NA	12	15.868	TRUE	2009	8	215	"N"
2009-08-03	NA	13	14.506	TRUE	2009	8	215	"N"
2009-08-03	NA	14	13.983	TRUE	2009	8	215	"N"
2009-08-03	NA	15	13.508	TRUE	2009	8	215	"N"
2009-08-03	NA	16	13.204	TRUE	2009	8	215	"N"
2009-08-03	NA	17	12.943	TRUE	2009	8	215	"N"
2009-08-03	NA	18	12.815	TRUE	2009	8	215	"N"
2009-08-03	NA	19	12.582	TRUE	2009	8	215	"N"
2009-08-03	NA	20	12.231	TRUE	2009	8	215	"N"
2009-08-04	NA	0	22.785	TRUE	2009	8	216	"N"
2009-08-04	NA	0.5	22.495	TRUE	2009	8	216	"N"
2009-08-04	NA	1	22.375	TRUE	2009	8	216	"N"
2009-08-04	NA	1.5	22.35	TRUE	2009	8	216	"N"
2009-08-04	NA	2	22.279	TRUE	2009	8	216	"N"
2009-08-04	NA	3	21.859	TRUE	2009	8	216	"N"
2009-08-04	NA	4	21.507	TRUE	2009	8	216	"N"
2009-08-04	NA	5	21.997	TRUE	2009	8	216	"N"
2009-08-04	NA	6	21.794	TRUE	2009	8	216	"N"
2009-08-04	NA	7	21.437	TRUE	2009	8	216	"N"
2009-08-04	NA	8	21.428	TRUE	2009	8	216	"N"
2009-08-04	NA	9	20.865	TRUE	2009	8	216	"N"
2009-08-04	NA	10	19.58	TRUE	2009	8	216	"N"
2009-08-04	NA	11	17.37	TRUE	2009	8	216	"N"
2009-08-04	NA	12	15.673	TRUE	2009	8	216	"N"
2009-08-04	NA	13	14.487	TRUE	2009	8	216	"N"
2009-08-04	NA	14	14.057	TRUE	2009	8	216	"N"
2009-08-04	NA	15	13.571	TRUE	2009	8	216	"N"
2009-08-04	NA	16	13.137	TRUE	2009	8	216	"N"
2009-08-04	NA	17	12.862	TRUE	2009	8	216	"N"
2009-08-04	NA	18	12.746	TRUE	2009	8	216	"N"
2009-08-04	NA	19	12.519	TRUE	2009	8	216	"N"
2009-08-04	NA	20	12.221	TRUE	2009	8	216	"N"
2009-08-05	NA	0	23.133	TRUE	2009	8	217	"N"
2009-08-05	NA	0.5	22.75	TRUE	2009	8	217	"N"
2009-08-05	NA	1	22.556	TRUE	2009	8	217	"N"
2009-08-05	NA	1.5	22.528	TRUE	2009	8	217	"N"
2009-08-05	NA	2	22.509	TRUE	2009	8	217	"N"
2009-08-05	NA	3	22.157	TRUE	2009	8	217	"N"
2009-08-05	NA	4	21.787	TRUE	2009	8	217	"N"
2009-08-05	NA	5	22.019	TRUE	2009	8	217	"N"
2009-08-05	NA	6	21.796	TRUE	2009	8	217	"N"
2009-08-05	NA	7	21.361	TRUE	2009	8	217	"N"
2009-08-05	NA	8	21.319	TRUE	2009	8	217	"N"
2009-08-05	NA	9	20.906	TRUE	2009	8	217	"N"
2009-08-05	NA	10	19.957	TRUE	2009	8	217	"N"
2009-08-05	NA	11	17.412	TRUE	2009	8	217	"N"
2009-08-05	NA	12	15.7	TRUE	2009	8	217	"N"
2009-08-05	NA	13	14.49	TRUE	2009	8	217	"N"
2009-08-05	NA	14	13.943	TRUE	2009	8	217	"N"
2009-08-05	NA	15	13.507	TRUE	2009	8	217	"N"
2009-08-05	NA	16	13.121	TRUE	2009	8	217	"N"
2009-08-05	NA	17	12.769	TRUE	2009	8	217	"N"
2009-08-05	NA	18	12.637	TRUE	2009	8	217	"N"
2009-08-05	NA	19	12.443	TRUE	2009	8	217	"N"
2009-08-05	NA	20	12.155	TRUE	2009	8	217	"N"
2009-08-06	NA	0	23.095	TRUE	2009	8	218	"N"
2009-08-06	NA	0.5	22.829	TRUE	2009	8	218	"N"
2009-08-06	NA	1	22.724	TRUE	2009	8	218	"N"
2009-08-06	NA	1.5	22.747	TRUE	2009	8	218	"N"
2009-08-06	NA	2	22.74	TRUE	2009	8	218	"N"
2009-08-06	NA	3	22.371	TRUE	2009	8	218	"N"
2009-08-06	NA	4	21.943	TRUE	2009	8	218	"N"
2009-08-06	NA	5	22.29	TRUE	2009	8	218	"N"
2009-08-06	NA	6	21.999	TRUE	2009	8	218	"N"
2009-08-06	NA	7	21.576	TRUE	2009	8	218	"N"
2009-08-06	NA	8	21.466	TRUE	2009	8	218	"N"
2009-08-06	NA	9	20.8	TRUE	2009	8	218	"N"
2009-08-06	NA	10	19.533	TRUE	2009	8	218	"N"
2009-08-06	NA	11	16.955	TRUE	2009	8	218	"N"
2009-08-06	NA	12	15.573	TRUE	2009	8	218	"N"
2009-08-06	NA	13	14.392	TRUE	2009	8	218	"N"
2009-08-06	NA	14	13.883	TRUE	2009	8	218	"N"
2009-08-06	NA	15	13.42	TRUE	2009	8	218	"N"
2009-08-06	NA	16	13.095	TRUE	2009	8	218	"N"
2009-08-06	NA	17	12.812	TRUE	2009	8	218	"N"
2009-08-06	NA	18	12.718	TRUE	2009	8	218	"N"
2009-08-06	NA	19	12.498	TRUE	2009	8	218	"N"
2009-08-06	NA	20	12.161	TRUE	2009	8	218	"N"
2009-08-07	NA	0	22.693	TRUE	2009	8	219	"N"
2009-08-07	NA	0.5	22.582	TRUE	2009	8	219	"N"
2009-08-07	NA	1	22.561	TRUE	2009	8	219	"N"
2009-08-07	NA	1.5	22.62	TRUE	2009	8	219	"N"
2009-08-07	NA	2	22.629	TRUE	2009	8	219	"N"
2009-08-07	NA	3	22.38	TRUE	2009	8	219	"N"
2009-08-07	NA	4	21.981	TRUE	2009	8	219	"N"
2009-08-07	NA	5	22.296	TRUE	2009	8	219	"N"
2009-08-07	NA	6	22.019	TRUE	2009	8	219	"N"
2009-08-07	NA	7	21.494	TRUE	2009	8	219	"N"
2009-08-07	NA	8	21.098	TRUE	2009	8	219	"N"
2009-08-07	NA	9	20.072	TRUE	2009	8	219	"N"
2009-08-07	NA	10	18.667	TRUE	2009	8	219	"N"
2009-08-07	NA	11	16.535	TRUE	2009	8	219	"N"
2009-08-07	NA	12	15.23	TRUE	2009	8	219	"N"
2009-08-07	NA	13	14.312	TRUE	2009	8	219	"N"
2009-08-07	NA	14	13.898	TRUE	2009	8	219	"N"
2009-08-07	NA	15	13.504	TRUE	2009	8	219	"N"
2009-08-07	NA	16	13.145	TRUE	2009	8	219	"N"
2009-08-07	NA	17	12.853	TRUE	2009	8	219	"N"
2009-08-07	NA	18	12.773	TRUE	2009	8	219	"N"
2009-08-07	NA	19	12.516	TRUE	2009	8	219	"N"
2009-08-07	NA	20	12.167	TRUE	2009	8	219	"N"
2009-08-08	NA	0	22.17	TRUE	2009	8	220	"N"
2009-08-08	NA	0.5	22.06	TRUE	2009	8	220	"N"
2009-08-08	NA	1	22.045	TRUE	2009	8	220	"N"
2009-08-08	NA	1.5	22.159	TRUE	2009	8	220	"N"
2009-08-08	NA	2	22.232	TRUE	2009	8	220	"N"
2009-08-08	NA	3	22.045	TRUE	2009	8	220	"N"
2009-08-08	NA	4	21.787	TRUE	2009	8	220	"N"
2009-08-08	NA	5	22.322	TRUE	2009	8	220	"N"
2009-08-08	NA	6	22.122	TRUE	2009	8	220	"N"
2009-08-08	NA	7	21.568	TRUE	2009	8	220	"N"
2009-08-08	NA	8	21.292	TRUE	2009	8	220	"N"
2009-08-08	NA	9	20.417	TRUE	2009	8	220	"N"
2009-08-08	NA	10	19.223	TRUE	2009	8	220	"N"
2009-08-08	NA	11	17.428	TRUE	2009	8	220	"N"
2009-08-08	NA	12	15.839	TRUE	2009	8	220	"N"
2009-08-08	NA	13	14.61	TRUE	2009	8	220	"N"
2009-08-08	NA	14	14.08	TRUE	2009	8	220	"N"
2009-08-08	NA	15	13.708	TRUE	2009	8	220	"N"
2009-08-08	NA	16	13.283	TRUE	2009	8	220	"N"
2009-08-08	NA	17	12.959	TRUE	2009	8	220	"N"
2009-08-08	NA	18	12.802	TRUE	2009	8	220	"N"
2009-08-08	NA	19	12.565	TRUE	2009	8	220	"N"
2009-08-08	NA	20	12.225	TRUE	2009	8	220	"N"
2009-08-09	NA	0	22.513	TRUE	2009	8	221	"N"
2009-08-09	NA	0.5	22.405	TRUE	2009	8	221	"N"
2009-08-09	NA	1	22.39	TRUE	2009	8	221	"N"
2009-08-09	NA	1.5	22.511	TRUE	2009	8	221	"N"
2009-08-09	NA	2	22.577	TRUE	2009	8	221	"N"
2009-08-09	NA	3	22.406	TRUE	2009	8	221	"N"
2009-08-09	NA	4	22.168	TRUE	2009	8	221	"N"
2009-08-09	NA	5	22.735	TRUE	2009	8	221	"N"
2009-08-09	NA	6	22.61	TRUE	2009	8	221	"N"
2009-08-09	NA	7	22.016	TRUE	2009	8	221	"N"
2009-08-09	NA	8	21.444	TRUE	2009	8	221	"N"
2009-08-09	NA	9	20.702	TRUE	2009	8	221	"N"
2009-08-09	NA	10	19.921	TRUE	2009	8	221	"N"
2009-08-09	NA	11	18.225	TRUE	2009	8	221	"N"
2009-08-09	NA	12	16.281	TRUE	2009	8	221	"N"
2009-08-09	NA	13	14.626	TRUE	2009	8	221	"N"
2009-08-09	NA	14	14.079	TRUE	2009	8	221	"N"
2009-08-09	NA	15	13.719	TRUE	2009	8	221	"N"
2009-08-09	NA	16	13.297	TRUE	2009	8	221	"N"
2009-08-09	NA	17	12.871	TRUE	2009	8	221	"N"
2009-08-09	NA	18	12.708	TRUE	2009	8	221	"N"
2009-08-09	NA	19	12.476	TRUE	2009	8	221	"N"
2009-08-09	NA	20	12.138	TRUE	2009	8	221	"N"
2009-08-10	NA	0	23.284	TRUE	2009	8	222	"N"
2009-08-10	NA	0.5	22.986	TRUE	2009	8	222	"N"
2009-08-10	NA	1	22.857	TRUE	2009	8	222	"N"
2009-08-10	NA	1.5	22.858	TRUE	2009	8	222	"N"
2009-08-10	NA	2	22.827	TRUE	2009	8	222	"N"
2009-08-10	NA	3	22.498	TRUE	2009	8	222	"N"
2009-08-10	NA	4	22.2	TRUE	2009	8	222	"N"
2009-08-10	NA	5	22.754	TRUE	2009	8	222	"N"
2009-08-10	NA	6	22.62	TRUE	2009	8	222	"N"
2009-08-10	NA	7	22.085	TRUE	2009	8	222	"N"
2009-08-10	NA	8	21.303	TRUE	2009	8	222	"N"
2009-08-10	NA	9	20.647	TRUE	2009	8	222	"N"
2009-08-10	NA	10	20.079	TRUE	2009	8	222	"N"
2009-08-10	NA	11	17.828	TRUE	2009	8	222	"N"
2009-08-10	NA	12	15.904	TRUE	2009	8	222	"N"
2009-08-10	NA	13	14.712	TRUE	2009	8	222	"N"
2009-08-10	NA	14	14.231	TRUE	2009	8	222	"N"
2009-08-10	NA	15	13.736	TRUE	2009	8	222	"N"
2009-08-10	NA	16	13.444	TRUE	2009	8	222	"N"
2009-08-10	NA	17	13.112	TRUE	2009	8	222	"N"
2009-08-10	NA	18	12.896	TRUE	2009	8	222	"N"
2009-08-10	NA	19	12.574	TRUE	2009	8	222	"N"
2009-08-10	NA	20	12.242	TRUE	2009	8	222	"N"
2009-08-11	NA	0	23.544	TRUE	2009	8	223	"N"
2009-08-11	NA	0.5	23.42	TRUE	2009	8	223	"N"
2009-08-11	NA	1	23.385	TRUE	2009	8	223	"N"
2009-08-11	NA	1.5	23.423	TRUE	2009	8	223	"N"
2009-08-11	NA	2	23.432	TRUE	2009	8	223	"N"
2009-08-11	NA	3	23.085	TRUE	2009	8	223	"N"
2009-08-11	NA	4	22.583	TRUE	2009	8	223	"N"
2009-08-11	NA	5	22.913	TRUE	2009	8	223	"N"
2009-08-11	NA	6	22.501	TRUE	2009	8	223	"N"
2009-08-11	NA	7	21.841	TRUE	2009	8	223	"N"
2009-08-11	NA	8	21.158	TRUE	2009	8	223	"N"
2009-08-11	NA	9	20.383	TRUE	2009	8	223	"N"
2009-08-11	NA	10	19.806	TRUE	2009	8	223	"N"
2009-08-11	NA	11	18.406	TRUE	2009	8	223	"N"
2009-08-11	NA	12	16.909	TRUE	2009	8	223	"N"
2009-08-11	NA	13	15.071	TRUE	2009	8	223	"N"
2009-08-11	NA	14	13.995	TRUE	2009	8	223	"N"
2009-08-11	NA	15	13.627	TRUE	2009	8	223	"N"
2009-08-11	NA	16	13.257	TRUE	2009	8	223	"N"
2009-08-11	NA	17	12.907	TRUE	2009	8	223	"N"
2009-08-11	NA	18	12.757	TRUE	2009	8	223	"N"
2009-08-11	NA	19	12.48	TRUE	2009	8	223	"N"
2009-08-11	NA	20	12.136	TRUE	2009	8	223	"N"
2009-08-12	NA	0	24.355	TRUE	2009	8	224	"N"
2009-08-12	NA	0.5	23.787	TRUE	2009	8	224	"N"
2009-08-12	NA	1	23.561	TRUE	2009	8	224	"N"
2009-08-12	NA	1.5	23.497	TRUE	2009	8	224	"N"
2009-08-12	NA	2	23.493	TRUE	2009	8	224	"N"
2009-08-12	NA	3	23.224	TRUE	2009	8	224	"N"
2009-08-12	NA	4	22.784	TRUE	2009	8	224	"N"
2009-08-12	NA	5	22.818	TRUE	2009	8	224	"N"
2009-08-12	NA	6	22.442	TRUE	2009	8	224	"N"
2009-08-12	NA	7	21.842	TRUE	2009	8	224	"N"
2009-08-12	NA	8	21.325	TRUE	2009	8	224	"N"
2009-08-12	NA	9	20.456	TRUE	2009	8	224	"N"
2009-08-12	NA	10	19.795	TRUE	2009	8	224	"N"
2009-08-12	NA	11	18.36	TRUE	2009	8	224	"N"
2009-08-12	NA	12	16.321	TRUE	2009	8	224	"N"
2009-08-12	NA	13	14.685	TRUE	2009	8	224	"N"
2009-08-12	NA	14	13.971	TRUE	2009	8	224	"N"
2009-08-12	NA	15	13.532	TRUE	2009	8	224	"N"
2009-08-12	NA	16	13.158	TRUE	2009	8	224	"N"
2009-08-12	NA	17	12.83	TRUE	2009	8	224	"N"
2009-08-12	NA	18	12.708	TRUE	2009	8	224	"N"
2009-08-12	NA	19	12.482	TRUE	2009	8	224	"N"
2009-08-12	NA	20	12.155	TRUE	2009	8	224	"N"
2009-08-13	NA	0	23.584	TRUE	2009	8	225	"N"
2009-08-13	NA	0.5	23.464	TRUE	2009	8	225	"N"
2009-08-13	NA	1	23.443	TRUE	2009	8	225	"N"
2009-08-13	NA	1.5	23.537	TRUE	2009	8	225	"N"
2009-08-13	NA	2	23.596	TRUE	2009	8	225	"N"
2009-08-13	NA	3	23.376	TRUE	2009	8	225	"N"
2009-08-13	NA	4	22.976	TRUE	2009	8	225	"N"
2009-08-13	NA	5	23.303	TRUE	2009	8	225	"N"
2009-08-13	NA	6	22.797	TRUE	2009	8	225	"N"
2009-08-13	NA	7	21.991	TRUE	2009	8	225	"N"
2009-08-13	NA	8	21.362	TRUE	2009	8	225	"N"
2009-08-13	NA	9	20.579	TRUE	2009	8	225	"N"
2009-08-13	NA	10	19.798	TRUE	2009	8	225	"N"
2009-08-13	NA	11	17.991	TRUE	2009	8	225	"N"
2009-08-13	NA	12	16.06	TRUE	2009	8	225	"N"
2009-08-13	NA	13	14.576	TRUE	2009	8	225	"N"
2009-08-13	NA	14	14.037	TRUE	2009	8	225	"N"
2009-08-13	NA	15	13.586	TRUE	2009	8	225	"N"
2009-08-13	NA	16	13.219	TRUE	2009	8	225	"N"
2009-08-13	NA	17	12.892	TRUE	2009	8	225	"N"
2009-08-13	NA	18	12.755	TRUE	2009	8	225	"N"
2009-08-13	NA	19	12.517	TRUE	2009	8	225	"N"
2009-08-13	NA	20	12.185	TRUE	2009	8	225	"N"
2009-08-14	NA	0	23.979	TRUE	2009	8	226	"N"
2009-08-14	NA	0.5	23.849	TRUE	2009	8	226	"N"
2009-08-14	NA	1	23.824	TRUE	2009	8	226	"N"
2009-08-14	NA	1.5	23.899	TRUE	2009	8	226	"N"
2009-08-14	NA	2	23.937	TRUE	2009	8	226	"N"
2009-08-14	NA	3	23.595	TRUE	2009	8	226	"N"
2009-08-14	NA	4	23.118	TRUE	2009	8	226	"N"
2009-08-14	NA	5	23.547	TRUE	2009	8	226	"N"
2009-08-14	NA	6	23.019	TRUE	2009	8	226	"N"
2009-08-14	NA	7	21.961	TRUE	2009	8	226	"N"
2009-08-14	NA	8	21.406	TRUE	2009	8	226	"N"
2009-08-14	NA	9	20.429	TRUE	2009	8	226	"N"
2009-08-14	NA	10	19.836	TRUE	2009	8	226	"N"
2009-08-14	NA	11	18.238	TRUE	2009	8	226	"N"
2009-08-14	NA	12	16.312	TRUE	2009	8	226	"N"
2009-08-14	NA	13	14.596	TRUE	2009	8	226	"N"
2009-08-14	NA	14	14.042	TRUE	2009	8	226	"N"
2009-08-14	NA	15	13.613	TRUE	2009	8	226	"N"
2009-08-14	NA	16	13.229	TRUE	2009	8	226	"N"
2009-08-14	NA	17	12.878	TRUE	2009	8	226	"N"
2009-08-14	NA	18	12.726	TRUE	2009	8	226	"N"
2009-08-14	NA	19	12.493	TRUE	2009	8	226	"N"
2009-08-14	NA	20	12.129	TRUE	2009	8	226	"N"
2009-08-15	NA	0	24.037	TRUE	2009	8	227	"N"
2009-08-15	NA	0.5	23.913	TRUE	2009	8	227	"N"
2009-08-15	NA	1	23.897	TRUE	2009	8	227	"N"
2009-08-15	NA	1.5	23.993	TRUE	2009	8	227	"N"
2009-08-15	NA	2	24.063	TRUE	2009	8	227	"N"
2009-08-15	NA	3	23.861	TRUE	2009	8	227	"N"
2009-08-15	NA	4	23.494	TRUE	2009	8	227	"N"
2009-08-15	NA	5	23.878	TRUE	2009	8	227	"N"
2009-08-15	NA	6	23.085	TRUE	2009	8	227	"N"
2009-08-15	NA	7	21.823	TRUE	2009	8	227	"N"
2009-08-15	NA	8	21.236	TRUE	2009	8	227	"N"
2009-08-15	NA	9	20.267	TRUE	2009	8	227	"N"
2009-08-15	NA	10	19.699	TRUE	2009	8	227	"N"
2009-08-15	NA	11	17.963	TRUE	2009	8	227	"N"
2009-08-15	NA	12	15.988	TRUE	2009	8	227	"N"
2009-08-15	NA	13	14.465	TRUE	2009	8	227	"N"
2009-08-15	NA	14	14	TRUE	2009	8	227	"N"
2009-08-15	NA	15	13.549	TRUE	2009	8	227	"N"
2009-08-15	NA	16	13.177	TRUE	2009	8	227	"N"
2009-08-15	NA	17	12.868	TRUE	2009	8	227	"N"
2009-08-15	NA	18	12.776	TRUE	2009	8	227	"N"
2009-08-15	NA	19	12.584	TRUE	2009	8	227	"N"
2009-08-15	NA	20	12.211	TRUE	2009	8	227	"N"
2009-08-16	NA	0	23.912	TRUE	2009	8	228	"N"
2009-08-16	NA	0.5	23.792	TRUE	2009	8	228	"N"
2009-08-16	NA	1	23.785	TRUE	2009	8	228	"N"
2009-08-16	NA	1.5	23.893	TRUE	2009	8	228	"N"
2009-08-16	NA	2	23.965	TRUE	2009	8	228	"N"
2009-08-16	NA	3	23.806	TRUE	2009	8	228	"N"
2009-08-16	NA	4	23.473	TRUE	2009	8	228	"N"
2009-08-16	NA	5	23.844	TRUE	2009	8	228	"N"
2009-08-16	NA	6	23.148	TRUE	2009	8	228	"N"
2009-08-16	NA	7	21.795	TRUE	2009	8	228	"N"
2009-08-16	NA	8	21.271	TRUE	2009	8	228	"N"
2009-08-16	NA	9	20.584	TRUE	2009	8	228	"N"
2009-08-16	NA	10	19.764	TRUE	2009	8	228	"N"
2009-08-16	NA	11	18.015	TRUE	2009	8	228	"N"
2009-08-16	NA	12	16.517	TRUE	2009	8	228	"N"
2009-08-16	NA	13	14.853	TRUE	2009	8	228	"N"
2009-08-16	NA	14	14.135	TRUE	2009	8	228	"N"
2009-08-16	NA	15	13.704	TRUE	2009	8	228	"N"
2009-08-16	NA	16	13.324	TRUE	2009	8	228	"N"
2009-08-16	NA	17	12.964	TRUE	2009	8	228	"N"
2009-08-16	NA	18	12.833	TRUE	2009	8	228	"N"
2009-08-16	NA	19	12.597	TRUE	2009	8	228	"N"
2009-08-16	NA	20	12.234	TRUE	2009	8	228	"N"
2009-08-17	NA	0	24.074	TRUE	2009	8	229	"N"
2009-08-17	NA	0.5	23.943	TRUE	2009	8	229	"N"
2009-08-17	NA	1	23.919	TRUE	2009	8	229	"N"
2009-08-17	NA	1.5	24.004	TRUE	2009	8	229	"N"
2009-08-17	NA	2	24.065	TRUE	2009	8	229	"N"
2009-08-17	NA	3	23.848	TRUE	2009	8	229	"N"
2009-08-17	NA	4	23.443	TRUE	2009	8	229	"N"
2009-08-17	NA	5	23.844	TRUE	2009	8	229	"N"
2009-08-17	NA	6	23.297	TRUE	2009	8	229	"N"
2009-08-17	NA	7	22.207	TRUE	2009	8	229	"N"
2009-08-17	NA	8	21.508	TRUE	2009	8	229	"N"
2009-08-17	NA	9	20.768	TRUE	2009	8	229	"N"
2009-08-17	NA	10	20.009	TRUE	2009	8	229	"N"
2009-08-17	NA	11	18.221	TRUE	2009	8	229	"N"
2009-08-17	NA	12	16.308	TRUE	2009	8	229	"N"
2009-08-17	NA	13	14.616	TRUE	2009	8	229	"N"
2009-08-17	NA	14	14.145	TRUE	2009	8	229	"N"
2009-08-17	NA	15	13.744	TRUE	2009	8	229	"N"
2009-08-17	NA	16	13.362	TRUE	2009	8	229	"N"
2009-08-17	NA	17	13.018	TRUE	2009	8	229	"N"
2009-08-17	NA	18	12.894	TRUE	2009	8	229	"N"
2009-08-17	NA	19	12.662	TRUE	2009	8	229	"N"
2009-08-17	NA	20	12.288	TRUE	2009	8	229	"N"
2009-08-18	NA	0	23.91	TRUE	2009	8	230	"N"
2009-08-18	NA	0.5	23.794	TRUE	2009	8	230	"N"
2009-08-18	NA	1	23.785	TRUE	2009	8	230	"N"
2009-08-18	NA	1.5	23.888	TRUE	2009	8	230	"N"
2009-08-18	NA	2	23.969	TRUE	2009	8	230	"N"
2009-08-18	NA	3	23.814	TRUE	2009	8	230	"N"
2009-08-18	NA	4	23.527	TRUE	2009	8	230	"N"
2009-08-18	NA	5	24.007	TRUE	2009	8	230	"N"
2009-08-18	NA	6	23.67	TRUE	2009	8	230	"N"
2009-08-18	NA	7	23.057	TRUE	2009	8	230	"N"
2009-08-18	NA	8	22.8	TRUE	2009	8	230	"N"
2009-08-18	NA	9	21.681	TRUE	2009	8	230	"N"
